B_PWM:	-0.19	 ,DistA:	250	 ,ServoA_O:	165.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	250	 ,ServoA_O:	165.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	51.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	52.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	52.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	53.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	53.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	53.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	54.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	54.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	55.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	55.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	56.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	56.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	57.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	57.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	57.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	58.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	58.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	59.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	59.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	60.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	60.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	61.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	193	 ,ServoA_O:	61.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	193	 ,ServoA_O:	61.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	193	 ,ServoA_O:	62.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	193	 ,ServoA_O:	62.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	194	 ,ServoA_O:	63.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	194	 ,ServoA_O:	63.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	194	 ,ServoA_O:	64.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	194	 ,ServoA_O:	64.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	194	 ,ServoA_O:	65.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	196	 ,ServoA_O:	65.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	196	 ,ServoA_O:	65.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	196	 ,ServoA_O:	66.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	196	 ,ServoA_O:	66.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	197	 ,ServoA_O:	67.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	197	 ,ServoA_O:	67.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	197	 ,ServoA_O:	68.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	197	 ,ServoA_O:	68.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	197	 ,ServoA_O:	69.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	202	 ,ServoA_O:	69.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	202	 ,ServoA_O:	69.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	202	 ,ServoA_O:	70.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	202	 ,ServoA_O:	70.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	229	 ,ServoA_O:	71.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	229	 ,ServoA_O:	71.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	229	 ,ServoA_O:	72.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	229	 ,ServoA_O:	72.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	229	 ,ServoA_O:	73.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	127	 ,ServoA_O:	73.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	127	 ,ServoA_O:	73.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	127	 ,ServoA_O:	74.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	127	 ,ServoA_O:	74.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	189	 ,ServoA_O:	75.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	189	 ,ServoA_O:	75.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	189	 ,ServoA_O:	76.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	189	 ,ServoA_O:	76.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	189	 ,ServoA_O:	77.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	224	 ,ServoA_O:	77.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	224	 ,ServoA_O:	77.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	224	 ,ServoA_O:	78.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	224	 ,ServoA_O:	78.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	243	 ,ServoA_O:	79.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	243	 ,ServoA_O:	79.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	243	 ,ServoA_O:	80.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	243	 ,ServoA_O:	80.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	243	 ,ServoA_O:	81.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	253	 ,ServoA_O:	81.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	253	 ,ServoA_O:	81.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	253	 ,ServoA_O:	82.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	253	 ,ServoA_O:	82.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	259	 ,ServoA_O:	83.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	259	 ,ServoA_O:	83.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	259	 ,ServoA_O:	84.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	259	 ,ServoA_O:	84.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	259	 ,ServoA_O:	85.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	236	 ,ServoA_O:	85.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	236	 ,ServoA_O:	85.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	236	 ,ServoA_O:	86.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	236	 ,ServoA_O:	86.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	215	 ,ServoA_O:	87.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	215	 ,ServoA_O:	87.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	215	 ,ServoA_O:	88.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	215	 ,ServoA_O:	88.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	215	 ,ServoA_O:	89.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	205	 ,ServoA_O:	89.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	205	 ,ServoA_O:	90.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	205	 ,ServoA_O:	90.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	205	 ,ServoA_O:	90.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	173	 ,ServoA_O:	91.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	173	 ,ServoA_O:	91.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	173	 ,ServoA_O:	92.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	173	 ,ServoA_O:	92.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	173	 ,ServoA_O:	93.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	762	 ,ServoA_O:	93.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	762	 ,ServoA_O:	94.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	762	 ,ServoA_O:	94.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	762	 ,ServoA_O:	94.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	468	 ,ServoA_O:	95.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	468	 ,ServoA_O:	95.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	468	 ,ServoA_O:	96.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	468	 ,ServoA_O:	96.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	468	 ,ServoA_O:	97.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	304	 ,ServoA_O:	97.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	304	 ,ServoA_O:	98.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	304	 ,ServoA_O:	98.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	304	 ,ServoA_O:	98.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	212	 ,ServoA_O:	99.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	212	 ,ServoA_O:	99.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	212	 ,ServoA_O:	100.20
